ID	# PATHWAYS CONTAINING	AVG. DIFF. EXP. CASES	DEGREE	IS EXCEPTION?
ENSG00000114757	0	.00	1	true
ENSG00000196611	0	.00	1	true
ENSG00000168140	0	.00	2	true
ENSG00000137834	0	.00	1	true
ENSG00000253729	0	.00	9	true
ENSG00000111247	0	.00	3	true
ENSG00000115602	0	.00	1	true
ENSG00000112578	0	.00	1	true
ENSG00000136504	0	.00	1	true
ENSG00000110395	0	.00	13	true
ENSG00000111241	0	.00	1	true
ENSG00000134323	0	.00	4	true
ENSG00000171316	0	.00	12	true
ENSG00000135655	0	.00	1	true
ENSG00000170468	0	.00	2	true
ENSG00000137831	0	.00	1	true
ENSG00000168148	0	.00	1	true
ENSG00000172638	0	.00	1	true
ENSG00000182450	0	.00	1	true
ENSG00000186810	0	.00	7	true
ENSG00000183785	0	.00	1	true
ENSG00000185963	0	.00	1	true
ENSG00000078549	0	.00	1	true
ENSG00000184634	0	.00	3	true
ENSG00000057608	0	.00	2	true
ENSG00000101442	0	.00	2	true
ENSG00000100596	0	.00	3	true
ENSG00000149823	0	.00	13	true
ENSG00000235068	0	.00	3	true
ENSG00000043462	0	.00	3	true
ENSG00000155256	0	.00	1	true
ENSG00000263528	0	.00	2	true
ENSG00000068745	0	.00	2	true
ENSG00000170473	0	.00	1	true
ENSG00000132155	0	.00	17	true
ENSG00000111237	0	.00	2	true
ENSG00000137845	0	.00	1	true
ENSG00000114742	0	.00	2	true
ENSG00000112561	0	.00	1	true
ENSG00000136997	1	1.00	20	false
ENSG00000137841	0	.00	1	true
ENSG00000189079	0	.00	2	true
ENSG00000074181	0	.00	1	true
ENSG00000121022	0	.00	9	true
ENSG00000145451	0	.00	1	true
ENSG00000153071	0	.00	1	true
ENSG00000162851	0	.00	1	true
ENSG00000125863	0	.00	11	true
ENSG00000089250	0	.00	1	true
ENSG00000134308	0	.00	5	true
ENSG00000186827	0	.00	1	true
ENSG00000173991	0	.00	1	true
ENSG00000137814	0	.00	1	true
ENSG00000068796	0	.00	1	true
ENSG00000111664	0	.00	1	true
ENSG00000173511	0	.00	1	true
ENSG00000112511	0	.00	1	true
ENSG00000137812	0	.00	3	true
ENSG00000170004	0	.00	5	true
ENSG00000110330	0	.00	2	true
ENSG00000006468	0	.00	1	true
ENSG00000196628	0	.00	5	true
ENSG00000057663	0	.00	6	true
ENSG00000197959	0	.00	1	true
ENSG00000169018	0	.00	1	true
ENSG00000007312	0	.00	1	true
ENSG00000169016	0	.00	2	true
ENSG00000125835	0	.00	3	true
ENSG00000179295	0	.00	4	true
ENSG00000160202	0	.00	2	true
ENSG00000107164	0	.00	1	true
ENSG00000160201	0	.00	1	true
ENSG00000274616	0	.00	2	true
ENSG00000108010	0	.00	2	true
ENSG00000160683	0	.00	5	true
ENSG00000011422	0	.00	6	true
ENSG00000186834	0	.00	6	true
ENSG00000072803	0	.00	4	true
ENSG00000109339	0	.00	2	true
ENSG00000121481	0	.00	18	true
ENSG00000068323	0	.00	1	true
ENSG00000144580	0	.00	2	true
ENSG00000110321	0	.00	1	true
ENSG00000170011	0	.00	1	true
ENSG00000111652	0	.00	4	true
ENSG00000137822	0	.00	1	true
ENSG00000112983	0	.00	1	true
ENSG00000171345	0	.00	1	true
ENSG00000110324	0	.00	1	true
ENSG00000189091	0	.00	3	true
ENSG00000198805	0	.00	1	true
ENSG00000083937	0	.00	2	true
ENSG00000170017	0	.00	2	true
ENSG00000006453	0	.00	6	true
ENSG00000173517	0	.00	3	true
ENSG00000100526	0	.00	3	true
ENSG00000160691	0	.00	6	true
ENSG00000125848	0	.00	2	true
ENSG00000109332	0	.00	3	true
ENSG00000125843	0	.00	2	true
ENSG00000183311	0	.00	1	true
ENSG00000125845	0	.00	6	true
ENSG00000213281	0	.00	4	true
ENSG00000145431	0	.00	3	true
ENSG00000161547	0	.00	1	true
ENSG00000107159	0	.00	1	true
ENSG00000120156	0	.00	1	true
ENSG00000160218	0	.00	1	true
ENSG00000111206	0	.00	1	true
ENSG00000173530	0	.00	1	true
ENSG00000165905	0	.00	1	true
ENSG00000066117	0	.00	2	true
ENSG00000169032	0	.00	3	true
ENSG00000196655	0	.00	1	true
ENSG00000104915	0	.00	1	true
ENSG00000198833	0	.00	1	true
ENSG00000170027	0	.00	6	true
ENSG00000009954	0	.00	1	true
ENSG00000157404	0	.00	1	true
ENSG00000144579	0	.00	2	true
ENSG00000141068	0	.00	1	true
ENSG00000012779	0	.00	1	true
ENSG00000206506	0	.00	2	true
ENSG00000079432	0	.00	1	true
ENSG00000101407	0	.00	3	true
ENSG00000163734	1	1.00	1	false
ENSG00000163735	0	.00	2	true
ENSG00000163736	0	.00	2	true
ENSG00000101400	0	.00	1	true
ENSG00000184678	0	.00	1	true
ENSG00000145425	0	.00	1	true
ENSG00000121454	0	.00	1	true
ENSG00000147601	0	.00	4	true
ENSG00000137807	0	.00	2	true
ENSG00000153037	0	.00	1	true
ENSG00000111679	0	.00	2	true
ENSG00000163739	1	1.00	3	false
ENSG00000162409	0	.00	1	true
ENSG00000273749	0	.00	4	true
ENSG00000171365	0	.00	1	true
ENSG00000198821	0	.00	2	true
ENSG00000181163	0	.00	7	true
ENSG00000068305	0	.00	3	true
ENSG00000104903	0	.00	1	true
ENSG00000136950	0	.00	7	true
ENSG00000137801	0	.00	1	true
ENSG00000111676	0	.00	2	true
ENSG00000077254	0	.00	1	true
ENSG00000135624	0	.00	1	true
ENSG00000113851	0	.00	5	true
ENSG00000172216	0	.00	1	true
ENSG00000196639	0	.00	3	true
ENSG00000035403	0	.00	3	true
ENSG00000182481	0	.00	2	true
ENSG00000169047	0	.00	5	true
ENSG00000125826	0	.00	4	true
ENSG00000107175	0	.00	1	true
ENSG00000054148	0	.00	1	true
ENSG00000185513	0	.00	10	true
ENSG00000182004	0	.00	2	true
ENSG00000186847	0	.00	2	true
ENSG00000183337	0	1.00	3	false
ENSG00000163743	0	.00	2	true
ENSG00000144566	0	.00	1	true
ENSG00000089220	0	.00	2	true
ENSG00000144567	0	.00	4	true
ENSG00000023445	0	1.00	1	false
ENSG00000131236	0	.00	1	true
ENSG00000213658	0	.00	1	true
ENSG00000118260	0	.00	1	true
ENSG00000136928	0	.00	1	true
ENSG00000170043	0	.00	1	true
ENSG00000047410	0	1.00	1	false
ENSG00000198855	0	.00	3	true
ENSG00000119596	0	.00	1	true
ENSG00000153029	0	.00	1	true
ENSG00000158711	0	.00	2	true
ENSG00000154358	0	.00	1	true
ENSG00000174405	0	.00	1	true
ENSG00000119599	0	.00	1	true
ENSG00000133895	1	.00	10	true
ENSG00000055044	0	.00	2	true
ENSG00000145888	0	.00	1	true
ENSG00000143228	0	.00	2	true
ENSG00000203852	0	.00	10	true
ENSG00000139197	0	.00	3	true
ENSG00000169057	0	.00	3	true
ENSG00000165934	0	.00	4	true
ENSG00000184216	0	.00	6	true
ENSG00000144554	0	.00	5	true
ENSG00000146731	0	.00	1	true
ENSG00000106278	0	.00	1	true
ENSG00000136937	0	.00	5	true
ENSG00000073711	0	.00	1	true
ENSG00000069696	0	.00	2	true
ENSG00000136936	0	.00	6	true
ENSG00000134759	0	.00	2	true
ENSG00000154342	0	.00	3	true
ENSG00000089280	0	.00	5	true
ENSG00000118271	0	.00	2	true
ENSG00000110768	0	.00	10	true
ENSG00000175745	0	.00	1	true
ENSG00000131242	0	.00	3	true
ENSG00000169062	0	.00	2	true
ENSG00000133424	0	.00	1	true
ENSG00000117399	0	.00	4	true
ENSG00000122779	0	.00	12	true
ENSG00000143217	0	.00	3	true
ENSG00000146729	0	.00	1	true
ENSG00000117394	0	.00	2	true
ENSG00000141030	0	.00	8	true
ENSG00000116062	0	.00	1	true
ENSG00000266173	0	.00	2	true
ENSG00000101811	0	.00	2	true
ENSG00000120594	0	.00	2	true
ENSG00000185532	0	.00	1	true
ENSG00000160255	0	.00	1	true
ENSG00000184203	0	.00	2	true
ENSG00000106263	0	.00	7	true
ENSG00000272886	0	.00	10	true
ENSG00000164611	0	.00	1	true
ENSG00000162434	0	.00	6	true
ENSG00000108443	0	.00	1	true
ENSG00000211460	0	.00	2	true
ENSG00000091592	0	.00	5	true
ENSG00000069667	0	.00	1	true
ENSG00000110799	0	.00	3	true
ENSG00000172243	0	.00	1	true
ENSG00000198873	1	.00	1	true
ENSG00000127191	0	.00	8	true
ENSG00000198876	0	.00	1	true
ENSG00000111642	0	.00	3	true
ENSG00000213639	0	.00	1	true
ENSG00000119574	0	.00	1	true
ENSG00000223481	0	.00	3	true
ENSG00000197548	0	.00	2	true
ENSG00000156515	0	.00	1	true
ENSG00000100519	0	.00	1	true
ENSG00000186891	0	.00	2	true
ENSG00000101849	0	.00	3	true
ENSG00000143207	0	.00	1	true
ENSG00000187741	0	.00	1	true
ENSG00000106290	0	.00	5	true
ENSG00000186895	0	.00	1	true
ENSG00000182054	0	.00	1	true
ENSG00000183386	0	.00	1	true
ENSG00000121892	0	.00	2	true
ENSG00000109321	0	.00	1	true
ENSG00000101843	0	.00	1	true
ENSG00000091106	0	.00	1	true
ENSG00000124920	0	.00	1	true
ENSG00000109320	16	1.00	16	false
ENSG00000011485	0	.00	5	true
ENSG00000100991	0	.00	1	true
ENSG00000106299	0	.00	4	true
ENSG00000141027	0	.00	10	true
ENSG00000108469	0	.00	10	true
ENSG00000026508	0	.00	4	true
ENSG00000091583	0	.00	1	true
ENSG00000173585	0	.00	1	true
ENSG00000213625	0	.00	1	true
ENSG00000128052	0	.00	4	true
ENSG00000112964	0	.00	2	true
ENSG00000152147	0	.00	8	true
ENSG00000118257	0	1.00	2	false
ENSG00000169083	0	.00	39	true
ENSG00000155657	0	.00	4	true
ENSG00000078142	0	.00	5	true
ENSG00000163781	0	.00	3	true
ENSG00000160271	0	.00	2	true
ENSG00000144524	0	.00	2	true
ENSG00000122756	0	.00	1	true
ENSG00000182040	0	.00	2	true
ENSG00000185551	0	.00	3	true
ENSG00000139180	0	.00	1	true
ENSG00000100985	0	.00	2	true
ENSG00000187735	0	.00	8	true
ENSG00000087085	0	.00	1	true
ENSG00000108468	0	.00	5	true
ENSG00000087088	0	.00	9	true
ENSG00000187736	0	.00	2	true
ENSG00000141499	0	.00	5	true
ENSG00000067066	0	.00	3	true
ENSG00000156973	0	.00	3	true
ENSG00000154310	0	.00	6	true
ENSG00000129355	0	.00	2	true
ENSG00000130348	0	.00	1	true
ENSG00000156970	0	.00	10	true
ENSG00000174442	0	.00	2	true
ENSG00000071564	0	.00	7	true
ENSG00000129351	0	.00	3	true
ENSG00000196235	0	.00	5	true
ENSG00000173599	0	.00	1	true
ENSG00000130340	0	.00	2	true
ENSG00000174444	0	.00	4	true
ENSG00000177954	0	.00	1	true
ENSG00000132522	0	.00	5	true
ENSG00000085733	0	.00	1	true
ENSG00000176619	0	.00	1	true
ENSG00000187764	0	.00	2	true
ENSG00000116030	0	.00	21	true
ENSG00000121879	0	.00	4	true
ENSG00000141480	0	.00	11	true
ENSG00000139154	0	.00	3	true
ENSG00000107560	0	.00	2	true
ENSG00000185104	0	.00	1	true
ENSG00000188612	0	.00	8	true
ENSG00000107562	0	.00	2	true
ENSG00000164649	0	.00	1	true
ENSG00000163312	0	.00	8	true
ENSG00000075914	0	.00	1	true
ENSG00000043093	0	.00	7	true
ENSG00000105388	0	.00	1	true
ENSG00000132535	0	.00	6	true
ENSG00000105379	0	.00	1	true
ENSG00000258992	0	.00	1	true
ENSG00000073756	0	1.00	2	false
ENSG00000173120	1	1.00	1	false
ENSG00000198400	0	.00	4	true
ENSG00000175305	0	.00	2	true
ENSG00000118231	0	.00	1	true
ENSG00000002016	0	.00	8	true
ENSG00000160293	0	.00	1	true
ENSG00000163322	0	.00	2	true
ENSG00000145839	0	.00	1	true
ENSG00000160294	0	.00	2	true
ENSG00000083544	0	.00	1	true
ENSG00000115170	0	.00	1	true
ENSG00000160299	0	.00	2	true
ENSG00000164654	0	.00	4	true
ENSG00000107554	0	.00	2	true
ENSG00000175792	0	.00	10	true
ENSG00000111605	0	.00	2	true
ENSG00000111602	0	.00	1	true
ENSG00000197102	0	.00	1	true
ENSG00000175793	0	.00	1	true
ENSG00000127152	0	.00	1	true
ENSG00000119535	0	.00	2	true
ENSG00000118689	0	.00	1	true
ENSG00000224774	0	.00	4	true
ENSG00000185122	0	.00	4	true
ENSG00000083535	0	.00	2	true
ENSG00000121858	0	.00	3	true
ENSG00000139131	0	.00	1	true
ENSG00000166848	0	.00	8	true
ENSG00000107581	0	.00	11	true
ENSG00000142319	0	.00	1	true
ENSG00000257218	0	.00	1	true
ENSG00000141469	0	.00	1	true
ENSG00000071537	0	.00	5	true
ENSG00000121851	0	.00	2	true
ENSG00000107104	0	.00	2	true
ENSG00000071539	0	.00	1	true
ENSG00000109758	0	.00	3	true
ENSG00000154764	0	.00	1	true
ENSG00000067057	0	.00	1	true
ENSG00000275095	0	.00	4	true
ENSG00000172296	0	.00	3	true
ENSG00000034152	0	.00	1	true
ENSG00000119541	0	.00	3	true
ENSG00000154767	0	.00	3	true
ENSG00000152104	0	.00	1	true
ENSG00000091140	0	.00	1	true
ENSG00000132510	0	.00	2	true
ENSG00000185591	0	.00	9	true
ENSG00000166851	0	.00	18	true
ENSG00000142784	0	.00	1	true
ENSG00000080493	0	.00	1	true
ENSG00000118217	0	.00	2	true
ENSG00000116044	0	.00	2	true
ENSG00000162493	0	.00	1	true
ENSG00000100941	0	.00	2	true
ENSG00000165527	0	.00	4	true
ENSG00000167705	0	.00	2	true
ENSG00000104064	0	.00	2	true
ENSG00000166855	0	.00	2	true
ENSG00000105397	0	.00	3	true
ENSG00000108424	0	.00	5	true
ENSG00000163346	0	.00	3	true
ENSG00000106246	0	.00	1	true
ENSG00000106799	0	.00	6	true
ENSG00000196154	0	.00	2	true
ENSG00000130427	0	.00	1	true
ENSG00000132604	0	.00	11	true
ENSG00000131759	0	.00	9	true
ENSG00000130429	0	.00	7	true
ENSG00000173039	1	.00	13	true
ENSG00000175215	0	.00	1	true
ENSG00000119630	0	.00	3	true
ENSG00000115267	0	.00	8	true
ENSG00000118785	0	.00	2	true
ENSG00000138385	0	.00	2	true
ENSG00000141564	0	.00	10	true
ENSG00000162385	0	.00	6	true
ENSG00000115263	0	.00	2	true
ENSG00000186350	0	.00	8	true
ENSG00000121957	0	.00	1	true
ENSG00000113083	0	.00	1	true
ENSG00000062650	0	.00	4	true
ENSG00000231002	0	.00	1	true
ENSG00000188536	0	.00	3	true
ENSG00000161057	0	.00	1	true
ENSG00000163235	0	.00	2	true
ENSG00000104131	0	.00	8	true
ENSG00000051523	0	.00	2	true
ENSG00000107643	0	.00	6	true
ENSG00000165416	0	.00	4	true
ENSG00000143742	0	.00	1	true
ENSG00000175220	0	.00	1	true
ENSG00000132612	0	.00	6	true
ENSG00000103275	0	.00	12	true
ENSG00000177885	0	.00	11	true
ENSG00000106305	0	.00	3	true
ENSG00000106789	0	.00	1	true
ENSG00000174371	0	.00	2	true
ENSG00000101096	0	.00	3	true
ENSG00000175224	0	.00	7	true
ENSG00000128591	0	.00	1	true
ENSG00000175221	0	.00	3	true
ENSG00000265241	0	.00	4	true
ENSG00000109819	0	.00	2	true
ENSG00000116106	0	.00	7	true
ENSG00000148180	0	.00	1	true
ENSG00000005961	0	.00	2	true
ENSG00000177889	0	.00	5	true
ENSG00000121966	0	.00	1	true
ENSG00000116586	0	.00	10	true
ENSG00000141552	0	.00	1	true
ENSG00000185010	0	.00	4	true
ENSG00000141551	0	.00	1	true
ENSG00000184166	0	.00	1	true
ENSG00000185499	0	.00	2	true
ENSG00000277258	0	.00	2	true
ENSG00000099917	0	.00	4	true
ENSG00000109846	0	.00	5	true
ENSG00000096401	0	.00	1	true
ENSG00000108518	0	.00	1	true
ENSG00000154856	0	.00	3	true
ENSG00000118762	0	.00	2	true
ENSG00000115289	0	.00	2	true
ENSG00000185043	0	.00	1	true
ENSG00000189403	0	.00	2	true
ENSG00000117461	0	.00	1	true
ENSG00000137033	0	.00	2	true
ENSG00000185046	0	.00	1	true
ENSG00000185049	0	.00	1	true
ENSG00000164109	0	.00	7	true
ENSG00000105486	0	.00	1	true
ENSG00000141543	0	.00	9	true
ENSG00000108510	0	.00	2	true
ENSG00000128567	0	.00	1	true
ENSG00000099901	0	.00	1	true
ENSG00000128573	0	.00	3	true
ENSG00000131747	0	.00	6	true
ENSG00000092036	0	.00	2	true
ENSG00000108506	0	.00	1	true
ENSG00000275051	0	.00	2	true
ENSG00000127241	0	.00	2	true
ENSG00000152669	0	.00	2	true
ENSG00000026103	0	.00	12	true
ENSG00000091181	0	.00	1	true
ENSG00000138378	0	.00	1	true
ENSG00000177425	0	.00	1	true
ENSG00000118777	0	.00	1	true
ENSG00000138376	0	.00	2	true
ENSG00000140682	0	.00	1	true
ENSG00000116120	0	.00	1	true
ENSG00000117450	0	.00	3	true
ENSG00000115271	0	.00	1	true
ENSG00000256797	0	.00	2	true
ENSG00000142867	0	.00	6	true
ENSG00000149016	0	.00	5	true
ENSG00000278567	0	.00	4	true
ENSG00000108984	0	.00	1	true
ENSG00000142864	0	.00	1	true
ENSG00000128578	0	.00	3	true
ENSG00000150471	0	.00	1	true
ENSG00000131711	0	.00	2	true
ENSG00000149480	0	.00	9	true
ENSG00000124181	0	.00	8	true
ENSG00000196199	0	.00	3	true
ENSG00000176102	0	.00	1	true
ENSG00000095139	0	.00	1	true
ENSG00000117407	0	.00	2	true
ENSG00000176105	0	.00	3	true
ENSG00000153989	0	.00	1	true
ENSG00000067900	0	.00	1	true
ENSG00000113048	0	.00	2	true
ENSG00000154832	0	.00	1	true
ENSG00000117400	0	.00	1	true
ENSG00000115221	0	.00	1	true
ENSG00000203812	0	.00	1	true
ENSG00000137497	0	.00	1	true
ENSG00000143702	0	.00	2	true
ENSG00000181929	0	.00	4	true
ENSG00000140678	0	.00	1	true
ENSG00000165458	0	.00	3	true
ENSG00000126368	0	.00	4	true
ENSG00000169813	0	.00	1	true
ENSG00000092098	0	.00	5	true
ENSG00000124198	0	.00	4	true
ENSG00000149476	0	.00	1	true
ENSG00000131724	0	.00	1	true
ENSG00000148143	0	.00	1	true
ENSG00000139687	0	.00	24	true
ENSG00000117877	0	.00	1	true
ENSG00000138356	0	.00	1	true
ENSG00000115694	0	.00	1	true
ENSG00000164136	0	.00	2	true
ENSG00000166313	0	.00	2	true
ENSG00000088833	0	.00	1	true
ENSG00000088832	0	.00	1	true
ENSG00000181938	0	.00	2	true
ENSG00000278540	0	.00	1	true
ENSG00000015475	0	.00	6	true
ENSG00000141510	1	.00	67	true
ENSG00000105894	0	.00	1	true
ENSG00000099956	0	.00	3	true
ENSG00000179632	0	.00	2	true
ENSG00000103264	0	.00	4	true
ENSG00000211891	0	.00	1	true
ENSG00000124164	0	.00	1	true
ENSG00000108953	0	.00	5	true
ENSG00000109805	0	.00	1	true
ENSG00000182809	0	.00	1	true
ENSG00000150457	0	.00	2	true
ENSG00000163291	0	.00	1	true
ENSG00000150459	0	.00	3	true
ENSG00000179639	0	.00	1	true
ENSG00000150455	0	.00	2	true
ENSG00000115241	0	.00	4	true
ENSG00000258947	0	.00	1	true
ENSG00000165471	0	.00	2	true
ENSG00000187266	0	.00	2	true
ENSG00000165474	0	.00	1	true
ENSG00000168509	0	.00	1	true
ENSG00000141985	0	.00	11	true
ENSG00000103266	0	.00	4	true
ENSG00000105443	0	.00	4	true
ENSG00000104112	0	.00	1	true
ENSG00000107611	0	.00	2	true
ENSG00000126351	0	.00	1	true
ENSG00000049249	0	.00	1	true
ENSG00000126353	0	.00	2	true
ENSG00000099942	0	.00	4	true
ENSG00000105438	0	.00	1	true
ENSG00000176136	0	.00	2	true
ENSG00000177463	0	.00	2	true
ENSG00000108946	0	.00	6	true
ENSG00000049245	0	.00	1	true
ENSG00000147274	0	.00	1	true
ENSG00000108947	0	.00	1	true
ENSG00000159259	0	.00	3	true
ENSG00000151779	0	.00	5	true
ENSG00000154803	0	.00	2	true
ENSG00000099940	0	.00	5	true
ENSG00000177469	0	.00	5	true
ENSG00000115234	0	.00	1	true
ENSG00000114388	0	.00	1	true
ENSG00000115232	0	.00	3	true
ENSG00000166333	0	.00	2	true
ENSG00000083123	0	.00	1	true
ENSG00000137486	0	.00	8	true
ENSG00000168993	0	.00	1	true
ENSG00000116560	0	.00	1	true
ENSG00000136153	0	.00	1	true
ENSG00000180628	0	.00	2	true
ENSG00000166337	0	.00	13	true
ENSG00000198382	0	.00	8	true
ENSG00000048392	0	.00	7	true
ENSG00000180644	0	.00	1	true
ENSG00000167670	0	.00	3	true
ENSG00000241685	0	.00	7	true
ENSG00000164161	0	.00	2	true
ENSG00000138785	0	.00	1	true
ENSG00000188130	0	.00	1	true
ENSG00000231408	0	.00	6	true
ENSG00000169855	0	.00	4	true
ENSG00000170836	0	.00	1	true
ENSG00000089737	0	.00	1	true
ENSG00000088888	0	.00	12	true
ENSG00000136122	0	.00	2	true
ENSG00000164162	0	.00	2	true
ENSG00000166340	0	.00	4	true
ENSG00000141968	0	.00	1	true
ENSG00000130816	0	.00	2	true
ENSG00000197081	0	.00	1	true
ENSG00000124145	0	1.00	4	false
ENSG00000124151	0	.00	3	true
ENSG00000105851	0	.00	3	true
ENSG00000105854	0	.00	1	true
ENSG00000164171	0	.00	2	true
ENSG00000067955	0	.00	3	true
ENSG00000138798	0	.00	1	true
ENSG00000072062	0	.00	4	true
ENSG00000204252	0	.00	1	true
ENSG00000112146	0	.00	6	true
ENSG00000170854	0	.00	2	true
ENSG00000116984	0	.00	1	true
ENSG00000037280	0	.00	1	true
ENSG00000165025	0	.00	4	true
ENSG00000254999	0	.00	2	true
ENSG00000137462	0	.00	1	true
ENSG00000138794	0	.00	2	true
ENSG00000139641	0	.00	3	true
ENSG00000138795	0	.00	3	true
ENSG00000138311	0	.00	1	true
ENSG00000237190	0	.00	1	true
ENSG00000169862	0	.00	1	true
ENSG00000151748	0	.00	2	true
ENSG00000101017	0	.00	3	true
ENSG00000147257	0	.00	1	true
ENSG00000130826	0	.00	1	true
ENSG00000128513	0	.00	6	true
ENSG00000165029	0	.00	6	true
ENSG00000167207	0	.00	8	true
ENSG00000168538	0	.00	1	true
ENSG00000127666	0	.00	1	true
ENSG00000105401	0	.00	1	true
ENSG00000074219	0	.00	1	true
ENSG00000105887	0	.00	1	true
ENSG00000139618	2	1.00	9	false
ENSG00000077721	0	.00	3	true
ENSG00000161905	0	.00	1	true
ENSG00000159224	0	.00	1	true
ENSG00000138767	0	.00	3	true
ENSG00000115207	0	.00	4	true
ENSG00000074695	0	.00	1	true
ENSG00000153922	0	.00	2	true
ENSG00000117868	0	.00	2	true
ENSG00000099995	0	.00	2	true
ENSG00000159228	0	.00	1	true
ENSG00000139613	0	.00	3	true
ENSG00000114353	0	.00	1	true
ENSG00000169877	0	.00	1	true
ENSG00000168542	0	.00	3	true
ENSG00000124126	0	.00	2	true
ENSG00000283060	0	.00	2	true
ENSG00000140612	0	.00	1	true
ENSG00000129810	0	.00	12	true
ENSG00000051108	0	.00	1	true
ENSG00000099985	0	.00	3	true
ENSG00000130811	0	.00	2	true
ENSG00000243414	0	.00	1	true
ENSG00000138778	0	.00	1	true
ENSG00000139626	0	.00	1	true
ENSG00000159217	0	.00	1	true
ENSG00000170873	0	.00	1	true
ENSG00000171720	0	.00	16	true
ENSG00000263001	0	.00	1	true
ENSG00000159216	0	.00	3	true
ENSG00000114346	0	.00	5	true
ENSG00000150401	0	.00	7	true
ENSG00000262156	0	.00	1	true
ENSG00000171723	0	.00	1	true
ENSG00000164190	0	.00	1	true
ENSG00000113494	0	.00	1	true
ENSG00000112164	0	.00	1	true
ENSG00000229117	0	.00	1	true
ENSG00000159692	0	.00	2	true
ENSG00000060069	0	.00	1	true
ENSG00000053770	0	.00	2	true
ENSG00000151729	0	.00	1	true
ENSG00000153904	0	.00	1	true
ENSG00000088854	0	.00	1	true
ENSG00000140600	0	.00	6	true
ENSG00000101460	0	.00	8	true
ENSG00000002822	0	.00	3	true
ENSG00000104973	0	.00	2	true
ENSG00000105821	0	.00	4	true
ENSG00000065320	0	.00	4	true
ENSG00000041353	0	.00	1	true
ENSG00000104976	0	.00	1	true
ENSG00000112118	0	.00	3	true
ENSG00000041357	1	.00	3	true
ENSG00000104979	0	.00	1	true
ENSG00000113448	0	1.00	1	false
ENSG00000096063	0	.00	1	true
ENSG00000151725	0	.00	1	true
ENSG00000116954	0	.00	7	true
ENSG00000077782	0	.00	8	true
ENSG00000138741	0	.00	3	true
ENSG00000179218	0	.00	3	true
ENSG00000112110	0	.00	6	true
ENSG00000159208	0	.00	1	true
ENSG00000137413	0	.00	6	true
ENSG00000112592	0	.00	17	true
ENSG00000168564	0	.00	1	true
ENSG00000096060	0	.00	1	true
ENSG00000157020	0	.00	1	true
ENSG00000108094	0	.00	7	true
ENSG00000126767	0	.00	1	true
ENSG00000147224	0	.00	1	true
ENSG00000102316	0	.00	1	true
ENSG00000127616	0	.00	10	true
ENSG00000128944	0	.00	1	true
ENSG00000169418	0	.00	2	true
ENSG00000010610	0	.00	2	true
ENSG00000067992	0	.00	1	true
ENSG00000105810	0	.00	5	true
ENSG00000180210	0	.00	3	true
ENSG00000217128	0	.00	2	true
ENSG00000141905	0	.00	2	true
ENSG00000077312	0	.00	1	true
ENSG00000138757	1	.00	1	true
ENSG00000138758	0	.00	1	true
ENSG00000135249	0	.00	5	true
ENSG00000075131	0	.00	3	true
ENSG00000138755	0	.00	2	true
ENSG00000167244	0	.00	3	true
ENSG00000102309	0	.00	1	true
ENSG00000100129	0	.00	10	true
ENSG00000123268	0	.00	2	true
ENSG00000126778	0	1.00	1	false
ENSG00000125447	0	.00	1	true
ENSG00000087586	0	.00	12	true
ENSG00000102786	0	.00	1	true
ENSG00000084072	0	.00	3	true
ENSG00000169429	1	1.00	3	false
ENSG00000084073	0	.00	1	true
ENSG00000182866	0	.00	6	true
ENSG00000126775	0	.00	2	true
ENSG00000177058	0	.00	9	true
ENSG00000021762	0	.00	1	true
ENSG00000100150	0	.00	4	true
ENSG00000104517	0	.00	1	true
ENSG00000115648	0	.00	1	true
ENSG00000104518	0	.00	1	true
ENSG00000170421	0	.00	2	true
ENSG00000172602	0	1.00	2	false
ENSG00000173933	0	.00	8	true
ENSG00000115641	0	.00	7	true
ENSG00000197903	0	.00	1	true
ENSG00000135698	0	.00	1	true
ENSG00000254505	0	.00	2	true
ENSG00000005075	0	.00	1	true
ENSG00000007255	0	.00	1	true
ENSG00000112130	0	.00	10	true
ENSG00000167258	0	.00	4	true
ENSG00000157483	0	.00	1	true
ENSG00000177051	0	.00	1	true
ENSG00000185920	0	.00	2	true
ENSG00000183741	0	.00	5	true
ENSG00000054654	0	.00	1	true
ENSG00000101000	0	.00	2	true
ENSG00000121058	0	.00	2	true
ENSG00000169439	0	.00	5	true
ENSG00000122390	0	.00	1	true
ENSG00000124571	0	.00	1	true
ENSG00000161956	0	.00	1	true
ENSG00000105835	0	.00	1	true
ENSG00000158321	0	.00	20	true
ENSG00000138735	0	.00	1	true
ENSG00000074266	0	.00	9	true
ENSG00000111275	0	.00	1	true
ENSG00000114302	0	.00	5	true
ENSG00000206452	0	.00	1	true
ENSG00000206450	0	.00	1	true
ENSG00000111276	0	1.00	10	false
ENSG00000021776	0	.00	5	true
ENSG00000027075	0	.00	1	true
ENSG00000188186	0	.00	2	true
ENSG00000206457	0	.00	2	true
ENSG00000134371	0	.00	22	true
ENSG00000145495	0	.00	1	true
ENSG00000161960	0	.00	7	true
ENSG00000182400	0	.00	1	true
ENSG00000180228	0	.00	1	true
ENSG00000147677	0	.00	10	true
ENSG00000183735	0	.00	2	true
ENSG00000065361	0	.00	6	true
ENSG00000135318	0	.00	1	true
ENSG00000283243	0	.00	1	true
