9532	TFAP2C	7022
9533	HIST1H3I	8354
9534	CLINT1	9685
9535	TFAP2B	7021
9536	HIST1H3G	8355
9537	VGLL4	9686
9538	TFCP2	7024
9539	HIST1H3C	8352
9540	N4BP1	9683
9541	CFAP99	402160
9542	TFAP4	7023
9543	HIST1H3E	8353
9544	LRRC14	9684
9545	LOC107986810	107986810
9546	NR2F2	7026
9547	HIST1H3B	8358
9548	BZW1	9689
9549	NR2F1	7025
9550	HIST1H4A	8359
9551	SMPD5	392275
9552	HIST1H3J	8356
9553	GREB1	9687
9554	TFDP1	7027
9555	HIST1H3H	8357
9556	NUP93	9688
9557	FBXL13	222235
9558	NAPEPLD	222236
9559	FAM185A	222234
9560	HIST1H3A	8350
9561	DEPDC5	9681
9562	HIST1H3D	8351
9563	KDM4A	9682
9564	TFAP2A	7020
9565	ZNRF4	148066
9566	FLJ30901	150378
9567	PNPLA5	150379
9568	TFAM	7019
9569	TF	7018
9570	HIST2H2BE	8349
9571	NFAM1	150372
9572	TFF3	7033
9573	HIST1H4H	8365
9574	CROCC	9696
9575	TFF2	7032
9576	HIST1H4B	8366
9577	TRAM2	9697
9578	TFPI	7035
9579	HIST1H4J	8363
9580	EMC2	9694
9581	LOC107986800	107986800
9582	HIST1H4C	8364
9583	EDEM1	9695
9584	TFRC	7037
9585	HIST1H4G	8369
9586	TFR2	7036
9587	LOC107986805	107986805
9588	TGFA	7039
9589	HIST1H4E	8367
9590	PUM1	9698
9591	CALML6	163688
9592	LOC107986804	107986804
9593	TG	7038
9594	HIST1H4L	8368
9595	RIMS2	9699
9596	LOC107986803	107986803
9597	KIAA1324L	222223
9598	HIST1H4F	8361
9599	KIAA0391	9692
9600	HIST1H4K	8362
9601	RAPGEF2	9693
9602	LRWD1	222229
9603	TFF1	7031
9604	UBE3C	9690
9605	TFE3	7030
9606	HIST1H4D	8360
9607	TFDP2	7029
9608	GLDN	342035
9609	CDPF1	150383
9610	LEFTY2	7044
9611	GOLGA6L7P	728310
9612	TGFB3	7043
9613	TGFBR1	7046
9614	TGFBI	7045
9615	TGFBR2	7048
9616	TGM4	7047
9617	TGFBR3	7049
9618	MAD1L1	8379
9619	TMEM140	55281
9620	KRTAP9-1	728318
9621	CWF19L1	55280
9622	ATXN7L1	222255
9623	HCG22	285834
9624	CDHR3	222256
9625	LOC285835	285835
9626	TGFB1	7040
9627	HYAL3	8372
9628	RBM41	55285
9629	UBE2W	55284
9630	ZFAND4	93550
9631	TGFB2	7042
9632	HIST2H4A	8370
9633	MCOLN3	55283
9634	TGFB1I1	7041
9635	LRRC36	55282
9636	ACOXL	55289
9637	GFOD2	81577
9638	RHOT1	55288
9639	COL21A1	81578
9640	TMEM40	55287
9641	MMEL1	79258
9642	PREX2	80243
9643	PLA2G12A	81579
9644	C4orf19	55286
9645	ANKRD13C	81573
9646	APOLD1	81575
9647	CCDC130	81576
9648	CLPB	81570
9649	PDRG1	81572
9650	OR1E1	8387
9651	TH	7054
9652	OR1E2	8388
9653	THBS1	7057
9654	THBD	7056
9655	OR1D5	8386
9656	CDHR1	92211
9657	THBS3	7059
9658	THBS2	7058
9659	OR1E3	8389
9660	PPP6R3	55291
9661	BRF2	55290
9662	ORAI2	80228
9663	TGM1	7051
9664	OR1A1	8383
9665	TBC1D19	55296
9666	TRIM11	81559
9667	TGIF1	7050
9668	KLHL26	55295
9669	PNPLA1	285848
9670	TGM3	7053
9671	FBXW7	55294
9672	TGM2	7052
9673	NME5	8382
9674	UEVLD	55293
9675	CSRNP2	81566
9676	BRIX1	55299
9677	FAAP100	80233
9678	TXNDC5	81567
9679	RNF121	55298
9680	WDR26	80232
9681	CCDC91	55297
9682	CXorf21	80231
9683	ACTL8	81569
9684	LMAN2L	81562
9685	ELL3	80237
9686	C1orf21	81563
9687	RNASEH1	246243
9688	PIGZ	80235
9689	NDEL1	81565
9690	RUFY1	80230
9691	THPO	7066
9692	PLA2G6	8398
9693	PLA2G10	8399
9694	THRB	7068
9695	PIP4K2B	8396
9696	CCDC175	729665
9697	THRA	7067
9698	THRSP	7069
9699	TREML4	285852
9700	OR1G1	8390
9701	RPL7L1	285855
9702	THBS4	7060
9703	TCHH	7062
9704	PIP5K1A	8394
9705	RCSD1	92241
9706	LOC100996413	100996413
9707	PIP5K1B	8395
9708	THOP1	7064
9709	OR3A3	8392
9710	LOC100996414	100996414
9711	EDEM3	80267
9712	ZNF430	80264
9713	LOC105373200	105373200
9714	TRIM45	80263
9715	C16orf70	80262
9716	TIMP2	7077
9717	TIMP1	7076
9718	DUSP27	92235
9719	TIMP4	7079
9720	TIMP3	7078
9721	SLC17A8	246213
9722	KLF10	7071
9723	THY1	7070
9724	TIAL1	7073
9725	TIA1	7072
9726	LOC100996401	100996401
9727	TIE1	7075
9728	TIAM1	7074
9729	FAM214B	80256
9730	SLC35F5	80255
9731	DCAF10	79269
9732	CEP63	80254
9733	EFHC2	80258
9734	LRRIQ4	344657
9735	SAMD7	344658
9736	MT1HL1	645745
9737	DEFB131A	644414
9738	TLE1	7088
9739	ICAM5	7087
9740	TLE2	7089
9741	OR13A1	79290
9742	NKX2-1	7080
9743	AFG1L	246269
9744	TJP1	7082
9745	TK2	7084
9746	OR52E1	79296
9747	TK1	7083
9748	OR5H6	79295
9749	TBC1D31	93594
9750	TKT	7086
9751	PGM2L1	283209
9752	P4HA3	283208
9753	OR14A16	284532
9754	TLR4	7099
9755	TLR3	7098
9756	TRMT10A	93587
9757	LMBRD2	92255
9758	MRPS36	92259
9759	CACNA2D4	93589
9760	TLE4	7091
9761	TLE3	7090
9762	PRR18	285800
9763	TLL2	7093
9764	TLL1	7092
9765	SEC62	7095
9766	TLN1	7094
9767	TLR2	7097
9768	TLR1	7096
9769	SLC9C2	284525
9770	CDK5RAP3	80279
9771	HSD3B7	80270
9772	OR2L13	284521
9773	SCUBE1	80274
9774	GRPEL1	80273
9775	ITPKC	80271
9776	ZNF627	199692
9777	PRR23A	729627
9778	LOC285812	285812
9779	ZNF585B	92285
9780	ZNF461	92283
9781	LOC105373242	105373242
9782	ANKHD1-EIF4EBP3	404734
9783	LCTL	197021
9784	LOC105373244	105373244
9785	ATP6AP1L	92270
9786	MTERF2	80298
9787	DAND5	199699
9788	USP17L27	728393
9789	TSPY4	728395
9790	LOC107984014	107984014
9791	ERMAP	114625
9792	LOC107986675	107986675
9793	GPR88	54112
9794	FMN2	56776
9795	KREMEN2	79412
9796	GLB1L	79411
9797	LRFN3	79414
9798	UHMK1	127933
9799	ZBED2	79413
9800	RCOR2	283248
9801	C17orf62	79415
9802	LOC728392	728392
9803	CCDC151	115948
9804	USP17L5	728386
9805	LOC107985330	107985330
9806	CAMK2N1	55450
9807	LOC107985332	107985332
9808	CSGALNACT2	55454
9809	NOX5	79400
9810	SLC22A24	283238
9811	TTC9C	283237
9812	ZNF653	115950
9813	CCDC88B	283234
9814	NBPF15	284565
9815	TMEM80	283232
9816	RBM18	92400
9817	TSR3	115939
9818	TIRAP	114609
9819	UHRF1	29128
9820	ANKRD11	29123
9821	PRSS50	29122
9822	CLEC2D	29121
9823	CRACR2B	283229
9824	RACGAP1	29127
9825	CD274	29126
9826	C11orf21	29125
9827	LGALS13	29124
9828	DNAJA4	55466
9829	CEMP1	752014
9830	LOC107984025	107984025
9831	NDUFAF7	55471
9832	LOC107984026	107984026
9833	LOC107985355	107985355
9834	LOC107986685	107986685
9835	PPM1K	152926
9836	KCTD21	283219
9837	C21orf91	54149
9838	MRPL39	54148
9839	C1orf185	284546
9840	KLHL35	283212
9841	CYP4A22	284541
9842	MSMP	692094
9843	DCANP1	140947
9844	CHMP4C	92421
9845	FHOD1	29109
9846	PYCARD	29108
9847	POM121L12	285877
9848	LOC107984055	107984055
9849	NXT1	29107
9850	LOC107984052	107984052
9851	SCG3	29106
9852	LOC107984053	107984053
9853	LOC107985384	107985384
9854	DEFA1B	728358
9855	LOC107984058	107984058
9856	LOC107984056	107984056
9857	LOC107984057	107984057
9858	LOC107985388	107985388
9859	SSU72	29101
9860	TMEM208	29100
9861	PARL	55486
9862	SLX1A	548593
9863	LOC100996598	100996598
9864	CFAP20	29105
9865	LOC107984050	107984050
9866	LOC107985381	107985381
9867	N6AMT1	29104
9868	DNAJC15	29103
9869	DROSHA	29102
9870	IGSF22	283284
9871	CKMT1A	548596
9872	NXF2B	728343
9873	LOC105375907	105375907
9874	GTF2H2C	728340
9875	LOC107984043	107984043
9876	CTNNA3	29119
9877	CNPY1	285888
9878	DDX25	29118
9879	BRD7	29117
9880	HAUS3	79441
9881	LRRC37B	114659
9882	FYCO1	79443
9883	LRRC2	79442
9884	RPTN	126638
9885	TBK1	29110
9886	DCUN1D1	54165
9887	TCHHL1	126637
9888	BIRC7	79444
9889	MYLIP	29116
9890	PAGR1	79447
9891	SAP30BP	29115
9892	WDR25	79446
9893	RNF166	115992
9894	TAGLN3	29114
9895	C6orf15	29113
9896	LOC105375938	105375938
9897	POTEF	728378
9898	USP17L25	728373
9899	OR51J1	79470
9900	USP17L26	728379
9901	LOC107984078	107984078
9902	OR52N1	79473
9903	OR12D3	81797
9904	LOC100996574	100996574
9905	LOC100996573	100996573
9906	GABPB2	126626
9907	TLR10	81793
9908	LOC107984072	107984072
9909	ADAMTS10	81794
9910	SLCO5A1	81796
9911	LOC107984071	107984071
9912	RNF170	81790
9913	TRIM47	91107
9914	ADAMTS12	81792
9915	OVOL3	728361
9916	LOC107984065	107984065
9917	LOC107984066	107984066
9918	USP17L24	728369
9919	ULBP3	79465
9920	TRIM7	81786
9921	NANS	54187
9922	NUAK2	81788
9923	TIGD6	81789
9924	FCRLB	127943
9925	LOC107984062	107984062
9926	LOC107984060	107984060
9927	HARBI1	283254
9928	STK35	140901
9929	R3HDML	140902
9930	KDF1	126695
9931	LGALS16	148003
9932	TRIM74	378108
9933	PP2D1	151649
9934	SGO1	151648
9935	FAM19A4	151647
9936	HTR3D	200909
9937	RPL22L1	200916
9938	TTC9B	148014
9939	SHISA4	149345
9940	EFHB	151651
9941	JPH1	56704
9942	GOT1L1	137362
9943	LOC107986615	107986615
9944	TICAM1	148022
9945	SHE	126669
9946	LOXHD1	125336
9947	TDRD10	126668
9948	TRMT44	152992
9949	SLC51A	200931
9950	FBXO45	200933
9951	RETN	56729
9952	OLFML1	283298
9953	OR10A4	283297
9954	ZNF786	136051
9955	PTPDC1	138639
9956	ESPL1	9700
9957	OR10J4	391121
9958	LOC107985309	107985309
9959	PPP6R2	9701
9960	VSIG8	391123
9961	KLHDC8B	200942
9962	MINOS1	440574
9963	SLC2A4RG	56731
9964	RUBCN	9711
9965	USP6NL	9712
9966	GABRR3	200959
9967	GLOD5	392465
9968	KIAA0355	9710
9969	MUC20	200958
9970	UQCRHL	440567
9971	HNRNPCL2	440563
9972	PRAMEF6	440561
9973	TTC14	151613
9974	DHX34	9704
9975	C4orf45	152940
9976	ST18	9705
9977	CEP57	9702
9978	KIAA0100	9703
9979	PRSS47	138652
9980	PCDHGA8	9708
9981	HERPUD1	9709
9982	ULK2	9706
9983	LOC107985328	107985328
9984	NOS1AP	9722
9985	SEMA3E	9723
9986	CCDC144A	9720
9987	GPRIN2	9721
9988	PPP1R14C	81706
9989	NOXO1	124056
9990	LOC107985320	107985320
9991	VHLL	391104
9992	OR10K2	391107
9993	DOCK8	81704
9994	OR10K1	391109
9995	NCBP3	55421
9996	GPALPP1	55425
9997	SIRPG	55423
9998	BARHL1	56751
9999	ZNF331	55422
10000	FAM131B	9715
10001	AQR	9716
10002	ADAMTSL2	9719
10003	SEC14L5	9717
10004	ECE2	9718
10005	DCAF1	9730
10006	SLC25A11	8402
10007	SART3	9733
10008	SOX14	8403
10009	HDAC9	9734
10010	CEP104	9731
10011	OR6Y1	391112
10012	DOCK4	9732
10013	LOC107986649	107986649
10014	SPATA33	124045
10015	OR6K3	391114
10016	SPATA2L	124044
10017	FAM183A	440585
10018	RIPK4	54101
10019	YOD1	55432
10020	ADA	100
10021	ADAM8	101
10022	ADAM10	102
10023	DTX3L	151636
10024	ZYG11A	440590
10025	ADAR	103
10026	ADARB1	104
10027	AP1AR	55435
10028	ADARB2	105
10029	GSAP	54103
10030	CLIC6	54102
10031	ADCY1	107
10032	ZNF646	9726
10033	ADCY2	108
10034	RAB11FIP3	9727
10035	CHRAC1	54108
10036	ADCY3	109
10037	UTP14C	9724
10038	POLE3	54107
10039	TMEM63A	9725
10040	TLR9	54106
10041	STRADB	55437
10042	SECISBP2L	9728
10043	KIAA0408	9729
10044	HORMAD2	150280
10045	LAPTM4A	9741
10046	ZCCHC18	644353
10047	ACAP1	9744
10048	ZNF536	9745
10049	ANKRD65	441869
10050	EEA1	8411
10051	IFT140	9742
10052	BCAR3	8412
10053	ARHGAP32	9743
10054	OR13C2	392376
10055	PSG8	440533
10056	TARM1	441864
10057	FAM78B	149297
10058	LOC102725009	102725009
10059	ADCY5	111
10060	LOC105373381	105373381
10061	ADCY6	112
10062	ADCY7	113
10063	ADCY8	114
10064	ADCY9	115
10065	ADCYAP1	116
10066	ADCYAP1R1	117
10067	ADD1	118
10068	SRPX	8406
10069	GPRASP1	9737
10070	ADD2	119
10071	TAGLN2	8407
10072	CCP110	9738
10073	SPARCL1	8404
10074	KNTC1	9735
10075	CCDC117	150275
10076	SPOP	8405
10077	USP34	9736
10078	HSCB	150274
10079	ULK1	8408
10080	SETD1A	9739
10081	UXT	8409
10082	SNPH	9751
10083	PCDHA9	9752
10084	RIPOR2	9750
10085	DUSP18	150290
10086	BBOX1	8424
10087	TBKBP1	9755
10088	LTBP4	8425
10089	C11orf97	643037
10090	ZSCAN12	9753
10091	TDRD5	163589
10092	STARD8	9754
10093	FRRS1	391059
10094	ADD3	120
10095	TOR1AIP2	163590
10096	PLIN2	123
10097	ADH1A	124
10098	ADH1B	125
10099	ADH1C	126
10100	ADH4	127
10101	ADH5	128
10102	STX7	8417
10103	SLK	9748
10104	PNMA6F	105373377
10105	PHACTR2	9749
10106	CLSTN3	9746
10107	ANXA9	8416
10108	TCAF1	9747
10109	BFSP2	8419
10110	OR5C1	392391
10111	OR1L6	392390
10112	NR0B2	8431
10113	LZTS3	9762
10114	NR2E1	7101
10115	TOX	9760
10116	TLR5	7100
10117	MLEC	9761
10118	MBOAT4	619373
10119	TSPAN8	7103
10120	SOAT2	8435
10121	SUSD6	9766
10122	GCNT6	644378
10123	TSPAN7	7102
10124	CAVIN2	8436
10125	JADE3	9767
10126	TSPAN6	7105
10127	UTF1	8433
10128	KIAA0513	9764
10129	TM4SF4	7104
10130	RECK	8434
10131	ZFYVE16	9765
10132	ADH6	130
10133	ADH7	131
10134	ADK	132
10135	PRAMEF11	440560
10136	ADM	133
10137	ADORA1	134
10138	ADORA2A	135
10139	ADORA2B	136
10140	LOC105372073	105372073
10141	STK24	8428
10142	HDAC4	9759
10143	KMT2B	9757
10144	C22orf42	150297
10145	ZNF282	8427
10146	FRMPD4	9758
10147	TMF1	7110
10148	GNPAT	8443
10149	BCLAF1	9774
10150	TMPO	7112
10151	NCK2	8440
10152	RAPGEF5	9771
10153	TMOD1	7111
10154	TMEM94	9772
10155	TMSB4X	7114
10156	DUSP11	8446
10157	TM9SF4	9777
10158	TMPRSS2	7113
10159	DOC2B	8447
10160	KIAA0232	9778
10161	DYRK3	8444
10162	EIF4A3	9775
10163	DYRK2	8445
10164	ATG13	9776
10165	PRAMEF25	441873
10166	ADORA3	140
10167	RASSF2	9770
10168	ADPRH	141
10169	PRAMEF7	441871
10170	PARP1	142
10171	PARP4	143
10172	LOC105373392	105373392
10173	ANKFN1	162282
10174	ADRA1D	146
10175	ADRA1B	147
10176	LOC105373395	105373395
10177	ADRA1A	148
10178	GPR137B	7107
10179	NSMAF	8439
10180	TSPAN4	7106
10181	TRAPPC10	7109
10182	RASAL1	8437
10183	PCLAF	9768
10184	TM7SF2	7108
10185	RAD54L	8438
10186	CUL2	8453
10187	SNX17	9784
10188	CUL1	8454
10189	DHX38	9785
10190	CLEC3B	7123
10191	CUL4A	8451
10192	MATR3	9782
10193	CLDN5	7122
10194	CUL3	8452
10195	RIMS3	9783
10196	TNNC2	7125
10197	MTSS1	9788
10198	TNF	7124
10199	TTF2	8458
10200	SPCS2	9789
10201	TNFAIP2	7127
10202	ATRN	8455
10203	KIAA0586	9786
10204	TNFAIP1	7126
10205	FOXN1	8456
10206	DLGAP5	9787
10207	RASGEF1A	221002
10208	ADRA2A	150
10209	PIEZO1	9780
10210	ADRA2B	151
10211	CUL4B	8450
10212	RNF144A	9781
10213	ADRA2C	152
10214	ADRB1	153
10215	ADRB2	154
10216	ADRB3	155
10217	GRK2	156
10218	GRK3	157
10219	ADSL	158
10220	ADSS	159
10221	DOC2A	8448
10222	TBC1D5	9779
10223	DHX16	8449
10224	TNFRSF1A	7132
10225	SUPT3H	8464
10226	PHYHIP	9796
10227	TNNC1	7134
10228	KLF11	8462
10229	CKAP5	9793
10230	TNFRSF1B	7133
10231	TEAD2	8463
10232	MAML1	9794
10233	TNNI2	7136
10234	FKBP6	8468
10235	TNNI1	7135
10236	TNNT1	7138
10237	TATDN2	9797
10238	TNNI3	7137
10239	SMARCA5	8467
10240	IST1	9798
10241	FMN1	342184
10242	AP2A1	160
10243	AP2A2	161
10244	TPST1	8460
10245	PTDSS1	9791
10246	AP1B1	162
10247	SERTAD2	9792
10248	AP2B1	163
10249	TNFAIP6	7130
10250	AP1G1	164
10251	BMS1	9790
10252	AEBP1	165
10253	AES	166
10254	CRISP1	167
10255	C22orf15	150248
10256	TNFAIP3	7128
10257	TPST2	8459
10258	TNR	7143
10259	TNP2	7142
10260	CDC42BPA	8476
10261	OR1K1	392392
10262	TNS1	7145
10263	OGT	8473
10264	HIRIP3	8479
10265	GPR65	8477
10266	LCN9	392399
10267	ZNF506	440515
10268	TNXB	7148
10269	IRS4	8471
10270	AFM	173
10271	AFP	174
10272	TNP1	7141
10273	AGA	175
10274	TNNT3	7140
10275	SORBS2	8470
10276	ACAN	176
10277	AGER	177
10278	AGL	178
10279	C10orf55	414236
10280	TNNT2	7139
10281	TOP2A	7153
10282	GEMIN2	8487
10283	METTL11B	149281
10284	TOP3A	7156
10285	GALR3	8484
10286	TOP2B	7155
10287	TP53BP1	7158
10288	TP53	7157
10289	ZFP1	162239
10290	TP53BP2	7159
10291	PLIN5	440503
10292	AGRP	181
10293	JAG1	182
10294	AGT	183
10295	TOP1	7150
10296	SEMA7A	8482
10297	CILP	8483
10298	AGTR1	185
10299	RAE1	8480
10300	AGTR2	186
10301	OFD1	8481
10302	APLNR	187
10303	AGXT	189
10304	TPD52L2	7165
10305	PPFIA4	8497
10306	GORAB	92344
10307	TPD52L1	7164
10308	RANBP3	8498
10309	NAF1	92345
10310	TPI1	7167
10311	PPFIBP2	8495
10312	METTL18	92342
10313	TPH1	7166
10314	PPFIBP1	8496
10315	CERS5	91012
10316	TPM2	7169
10317	TPM1	7168
10318	PPFIA2	8499
10319	C1orf105	92346
10320	NR0B1	190
10321	AHCY	191
10322	RGS5	8490
10323	SPDYE1	285955
10324	LOC107984096	107984096
10325	BCL2L14	79370
10326	LOC107984097	107984097
10327	TP73	7161
10328	PPM1D	8493
10329	PRR29	92340
10330	FMNL3	91010
10331	AHR	196
10332	TPD52	7163
10333	MAP4K3	8491
10334	AHSG	197
10335	TPBG	7162
10336	PRSS12	8492
10337	CEACAM18	729767
10338	AIF1	199
10339	ANKRD34A	284615
10340	LOC107984094	107984094
10341	CYB561D1	284613
10342	OR5V1	81696
10343	SYPL2	284612
10344	OR2B2	81697
10345	FAM102B	284611
10346	REXO5	81691
10347	AMN	81693
10348	TPR	7175
10349	CADPS2	93664
10350	TPT1	7178
10351	ARHGAP18	93663
10352	TPSAB1	7177
10353	TPTE	7179
10354	STRADA	92335
10355	BARHL2	343472
10356	REEP3	221035
10357	OR4F29	729759
10358	TPM3	7170
10359	JMJD1C	221037
10360	TCAF2	285966
10361	LOC107984085	107984085
10362	WDR61	80349
10363	LOC107984086	107984086
10364	TPMT	7172
10365	CAPZA3	93661
10366	TPM4	7171
10367	ZBTB42	100128927
10368	TPP2	7174
10369	TSPEAR	54084
10370	ZXDC	79364
10371	TPO	7173
10372	RSG1	79363
10373	PRSS44	729756
10374	HMGN5	79366
10375	BHLHE41	79365
10376	C6orf62	81688
10377	FCRL2	79368
10378	ISCA1	81689
10379	RNF39	80352
10380	B3GNT4	79369
10381	LOC107984084	107984084
10382	UCMA	221044
10383	CGB5	93659
10384	TNKS2	80351
10385	LOC102725070	102725070
10386	TRAF3	7187
10387	TRAF2	7186
10388	TRAF6	7189
10389	TRAF5	7188
10390	DPP9	91039
10391	ZNF775	285971
10392	ZNF774	342132
10393	ATG9B	285973
10394	MINDY4B	646951
10395	SPSB4	92369
10396	SETD4	54093
10397	NR2C1	7181
10398	CRISP2	7180
10399	FAM3B	54097
10400	NR2C2	7182
10401	TRAF1	7185
10402	STAC3	246329
10403	HSP90B1	7184
10404	OPN1MW2	728458
10405	PELI3	246330
10406	SLC39A12	221074
10407	PDCD1LG2	80380
10408	TMC3	342125
10409	CD276	80381
10410	ZNF860	344787
10411	PRSS56	646960
10412	GGT2	728441
10413	CRB3	92359
10414	KCNT2	343450
10415	HRCT1	646962
10416	BEND7	222389
10417	ZNF789	285989
10418	C10orf111	221060
10419	FAM171A1	221061
10420	LOC105373311	105373311
10421	LOC105373310	105373310
10422	KRTAP2-3	730755
10423	LOC105373316	105373316
10424	LOC105373314	105373314
10425	LOC105375975	105375975
10426	CCDC34	91057
10427	AP5B1	91056
10428	CCDC149	91050
10429	CATSPERE	257044
10430	LOC100996517	100996517
10431	HNRNPUL2	221092
10432	EPHA10	284656
10433	RSPO1	284654
10434	LRRN4CL	221091
10435	LOC105373347	105373347
10436	CTHRC1	115908
10437	ARL5B	221079
10438	PXYLP1	92370
10439	NSUN6	221078
10440	CD163L1	283316
10441	LOC102725035	102725035
10442	LOC102725034	102725034
10443	OTOGL	283310
10444	GPR149	344758
10445	AADACL2	344752
10446	ZNF878	729747
10447	USP17L30	728419
10448	DEFB109C	100286963
10449	ANKRD30A	91074
10450	FRMD3	257019
10451	LOC102725021	102725021
10452	LOC102725023	102725023
10453	LOC284630	284630
10454	FCRL6	343413
10455	MRRF	92399
10456	USP17L28	728400
10457	C7orf71	285941
10458	USP17L29	728405
10459	TSPY8	728403
10460	OR10R2	343406
10461	SMIM5	643008
10462	LOC105372022	105372022
10463	MYL12B	103910
10464	OCLN	100506658
10465	ST6GALNAC5	81849
10466	MDM1	56890
10467	LGALS14	56891
10468	C17orf112	100506650
10469	SBF2	81846
10470	RNF146	81847
10471	SPRY4	81848
10472	DPYSL5	56896
10473	WRNIP1	56897
10474	TMEM14B	81853
10475	BDH2	56898
10476	CDC42BPG	55561
10477	ANKS1B	56899
10478	SFXN3	81855
10479	GALNT10	55568
10480	C8orf4	56892
10481	DNAH3	55567
10482	UBQLN4	56893
10483	OR10AD1	121275
10484	AGPAT3	56894
10485	KRTAP1-3	81850
10486	TPH2	121278
10487	ZNF821	55565
10488	AGPAT4	56895
10489	KRTAP1-1	81851
10490	VANGL1	81839
10491	ZNF641	121274
10492	HPX-2	652764
10493	C12orf54	121273
10494	CNOT11	55571
10495	SERPINA12	145264
10496	GSC	145258
10497	RHEBL1	121268
10498	CDV3	55573
10499	FOXRED1	55572
10500	TRIM56	81844
10501	SUPT20H	55578
10502	NAGK	55577
10503	STAB2	55576
10504	TRIM73	375593
10505	DDTL	100037417
10506	SPECC1	92521
10507	CDRT1	374286
10508	SLC15A4	121260
10509	PRIMA1	145270
10510	KIF27	55582
10511	MIOX	55586
10512	UBE2Q1	55585
10513	ISG20L2	81875
10514	CHRNA9	55584
10515	RAB1B	81876
10516	KRTAP9-9	81870
10517	BMP2K	55589
10518	KRTAP4-6	81871
10519	MED29	55588
10520	KRTAP2-1	81872
10521	TMEM132D	121256
10522	PTCRA	171558
10523	ARPC5L	81873
10524	ILDR2	387597
10525	NDUFS7	374291
10526	GPR180	160897
10527	MIPOL1	145282
10528	OTUD5	55593
10529	ZNF611	81856
10530	C3orf58	205428
10531	MED25	81857
10532	VEZT	55591
10533	SHARPIN	81858
10534	ZCCHC8	55596
10535	OR2A4	79541
10536	OR4K1	79544
10537	RNPC3	55599
10538	SPTSSA	171546
10539	OR6J1	79549
10540	ZXDB	158586
10541	FAAH2	158584
10542	FMR1NB	158521
10543	C5orf24	134553
10544	TMEM270	135886
10545	CCDC155	147872
10546	GCC1	79571
10547	FAHD1	81889
10548	NKAIN1	79570
10549	ZNF785	146540
10550	TTC13	79573
10551	ATP13A3	79572
10552	ABHD8	79575
10553	EPS8L3	79574
10554	CDC73	79577
10555	NKAP	79576
10556	SLIRP	81892
10557	SLC25A28	81894
10558	QTRT1	81890
10559	TRIM50	135892
10560	CSAG1	158511
10561	LAS1L	81887
10562	HYI	81888
10563	ZNF688	146542
10564	MAIP1	79568
10565	RIPOR1	79567
10566	PRSS36	146547
10567	FANK1	92565
10568	C10orf76	79591
10569	ST8SIA6	338596
10570	MRPL24	79590
10571	C16orf71	146562
10572	DUPD1	338599
10573	SAP130	79595
10574	MUL1	79594
10575	TMEM64	169200
10576	C16orf89	146556
10577	GPR75-ASB3	100302652
10578	RNF219	79596
10579	CEP97	79598
10580	RDH12	145226
10581	CCDC122	160857
10582	ATXN3L	92552
10583	DGKH	160851
10584	GGTLC2	91227
10585	BICDL1	92558
10586	SPAG16	79582
10587	SLC52A2	79581
10588	TMEM231	79583
10589	CHPF	79586
10590	CORO7	79585
10591	CARS2	79587
10592	RNF128	79589
10593	MALRD1	340895
10594	SRRM5	100170229
10595	PCSK9	255738
10596	GADL1	339896
10597	KCNK18	338567
10598	NPNT	255743
10599	LOC102724665	102724665
10600	ZC3HAV1	56829
10601	C3orf35	339883
10602	AQP7P5	102724655
10603	GDF5OS	554250
10604	FBXO48	554251
10605	LOC102724657	102724657
10606	FFAR4	338557
10607	LOC102724652	102724652
10608	IFNK	56832
10609	SLAMF8	56833
10610	HES6	55502
10611	CHST12	55501
10612	ETNK1	55500
10613	H2AFY2	55506
10614	NOP10	55505
10615	TNFRSF19	55504
10616	TRPV6	55503
10617	GPR137	56834
10618	BATF3	55509
10619	SLC35E3	55508
10620	GPRC5D	55507
10621	RNF40	9810
10622	CTIF	9811
10623	LOC102724642	102724642
10624	ASPDH	554235
10625	SMPD3	55512
10626	SAGE1	55511
10627	DDX43	55510
10628	TCEAL7	56849
10629	TOMM20	9804
10630	MRPL19	9801
10631	ASIC4	55515
10632	DAZAP2	9802
10633	IP6K1	9807
10634	SCRN1	9805
10635	OR52B2	255725
10636	SPOCK2	9806
10637	SPHK2	56848
10638	RB1CC1	9821
10639	CUL7	9820
10640	LOC339862	339862
10641	LOC102724634	102724634
10642	ELAC1	55520
10643	RAD18	56852
10644	CELF4	56853
10645	POTEB3	102724631
10646	GRIPAP1	56850
10647	TRIM36	55521
10648	EMC7	56851
10649	SFI1	9814
10650	GIT2	9815
10651	FEM1A	55527
10652	MYZAP	100820829
10653	KIAA0141	9812
10654	DHTKD1	55526
10655	EFCAB14	9813
10656	NUP58	9818
10657	TSC22D2	9819
10658	URB2	9816
10659	PRAG1	157285
10660	KEAP1	9817
10661	TMEM55A	55529
10662	SLC43A1	8501
10663	JAKMIP2	9832
10664	PKP4	8502
10665	MELK	9833
10666	TRIM14	9830
10667	PPFIA1	8500
10668	ZNF623	9831
10669	LOC102724624	102724624
10670	KY	339855
10671	ELMOD1	55531
10672	SVOP	55530
10673	LOC105377372	105377372
10674	CRYBG1	202
10675	AK1	203
10676	MAML3	55534
10677	AK2	204
10678	INAFM1	255783
10679	AK4	205
10680	SLC30A10	55532
10681	POLR3H	171568
10682	SPATA2	9825
10683	AKT1	207
